-65.35177356,40.73992954,1.1,1.1
-65.62889595,41.02529153,1.1,1.1
-65.9058873,41.31068104,1.1,1.1
-66.18277355,41.5960836,1.1,1.1
-66.45958049,41.88148457,1.1,1.1
-66.73633405,42.16686931,1.1,1.1
-67.01306,42.45222334,1.1,1.1
-67.28978428,42.73753202,1.1,1.1
-67.56653266,43.0227808,1.1,1.1
-67.84333101,43.30795503,1.1,1.1
-68.12020525,43.59304024,1.1,1.1
-68.39718117,43.87802178,1.1,1.1
-68.6742847,44.16288503,1.1,1.1
-68.95154161,44.44761557,1.1,1.1
-69.22897816,44.73219759,1.1,1.1
-69.5066245,45.01660513,1.1,1.1
-69.78451253,45.30080646,1.1,1.1
-70.06267456,45.58476969,1.1,1.1
-70.3411428,45.86846289,1.1,1.1
-70.61994924,46.15185434,1.1,1.1
-70.89912609,46.43491212,1.1,1.1
-71.17870558,46.71760451,1.1,1.1
-71.45871977,46.99989942,1.1,1.1
-71.73920087,47.28176521,1.1,1.1
-72.02018103,47.56316997,1.1,1.1
-72.3016924,47.84408179,1.1,1.1
-72.5837671,48.12446894,1.1,1.1
-72.86643721,48.40429959,1.1,1.1
-73.14963573,48.68361829,1.1,1.1
-73.43301158,48.96268862,1.1,1.1
-73.71616317,49.24181312,1.1,1.1
-73.9986888,49.52129428,1.1,1.1
-74.28018696,49.80143464,1.1,1.1
-74.56025596,50.08253677,1.1,1.1
-74.83847423,50.36492978,1.1,1.1
-75.11298516,50.65086632,1.1,1.1
-75.37955133,50.94578991,1.1,1.1
-75.63370371,51.25544381,1.1,1.1
-75.8624624,51.58521305,1.1,1.1
-76.02803272,51.93943778,1.1,1.1
-76.08812195,52.32226862,1.1,1.1
-76.0064914,52.72013289,1.1,1.1
-75.77804505,53.0282815,1.1,1.1
-75.4201705,53.15144112,1.1,1.1
-75.0107297,53.18263505,1.1,1.1
-74.60857422,53.21589626,1.1,1.1
-74.21410512,53.25718999,1.1,1.1
-73.82268533,53.30488732,1.1,1.1
-73.43081208,53.35731469,1.1,1.1
-73.03806331,53.41267738,1.1,1.1
-72.64453511,53.46916023,1.1,1.1
-72.25032345,53.52494816,1.1,1.1
-71.8555245,53.57822607,1.1,1.1
-71.46023429,53.6271788,1.1,1.1
-71.06454852,53.67000527,1.1,1.1
-70.66853856,53.70579264,1.1,1.1
-70.2722371,53.73502901,1.1,1.1
-69.87567382,53.75832567,1.1,1.1
-69.47887815,53.77629402,1.1,1.1
-69.08187962,53.78954561,1.1,1.1
-68.68470757,53.79869161,1.1,1.1
-68.28739169,53.80434363,1.1,1.1
-67.8899614,53.80711308,1.1,1.1
-67.49244615,53.80761118,1.1,1.1
-67.09487544,53.8064495,1.1,1.1
-66.6972788,53.80423941,1.1,1.1
-66.29968574,53.80159232,1.1,1.1
-65.9021257,53.79911962,1.1,1.1
-65.50462524,53.79738584,1.1,1.1
-65.10718215,53.796503,1.1,1.1
-64.70977811,53.79632933,1.1,1.1
-64.31239484,53.79672043,1.1,1.1
-63.91501372,53.79753199,1.1,1.1
-63.51761637,53.79861945,1.1,1.1
-63.12018433,53.79983842,1.1,1.1
-62.722711,53.80086716,1.1,1.1
-62.32525104,53.80046866,1.1,1.1
-61.92787859,53.79711074,1.1,1.1
-61.53066796,53.78926136,1.1,1.1
-61.13369345,53.77538842,1.1,1.1
-60.7370293,53.75395983,1.1,1.1
-60.34074972,53.72344492,1.1,1.1
-59.94487763,53.68375123,1.1,1.1
-59.54928828,53.63892224,1.1,1.1
-59.1538306,53.5937397,1.1,1.1
-58.75835526,53.55281901,1.1,1.1
-58.36275016,53.51709941,1.1,1.1
-57.96693949,53.48393009,1.1,1.1
-57.57085315,53.45050921,1.1,1.1
-57.17471073,53.41389969,1.1,1.1
-56.77921367,53.37094012,1.1,1.1
-56.38510861,53.31844927,1.1,1.1
-55.99283248,53.25481889,1.1,1.1
-55.6019155,53.18304278,1.1,1.1
-55.21172304,53.10695183,1.1,1.1
-54.82169836,53.02990716,1.1,1.1
-54.43170026,52.95275644,1.1,1.1
-54.04172626,52.87551018,1.1,1.1
-53.6517739,52.79817823,1.1,1.1
-53.2618408,52.72077054,1.1,1.1
-52.87192448,52.64329706,1.1,1.1
-52.48202248,52.56576765,1.1,1.1
-52.09213241,52.48819226,1.1,1.1
-51.70225182,52.41058083,1.1,1.1
-51.31237822,52.33294314,1.1,1.1
-50.92250916,52.25528931,1.1,1.1
-50.53264232,52.17762911,1.1,1.1
-50.14277509,52.09997249,1.1,1.1
-49.75290515,52.02232947,1.1,1.1
-49.36303004,51.94470976,1.1,1.1
-48.9731473,51.86712347,1.1,1.1
-48.58325445,51.78958046,1.1,1.1
-48.19334919,51.71209059,1.1,1.1
-47.80342889,51.63466389,1.1,1.1
-47.41349125,51.55731014,1.1,1.1
-47.02353372,51.48003929,1.1,1.1
-46.63355392,51.40286136,1.1,1.1
-46.24354945,51.32578614,1.1,1.1
-45.85351785,51.24882358,1.1,1.1
-45.46345658,51.17198369,1.1,1.1
-45.07336333,51.09527626,1.1,1.1
-44.68323563,51.01871131,1.1,1.1
-44.29307133,50.94229729,1.1,1.1
-43.90287298,50.86602758,1.1,1.1
-43.51264552,50.78988635,1.1,1.1
-43.12239418,50.71385746,1.1,1.1
-42.732124,50.637925,1.1,1.1
-42.34184013,50.56207296,1.1,1.1
-41.95154766,50.48628529,1.1,1.1
-41.56125178,50.41054598,1.1,1.1
-41.17095749,50.33483898,1.1,1.1
-40.78067004,50.25914836,1.1,1.1
-40.39039436,50.18345806,1.1,1.1
-40.00013579,50.10775209,1.1,1.1
-39.60989933,50.03201446,1.1,1.1
-39.21969009,49.95622909,1.1,1.1
-38.82950375,49.88042599,1.1,1.1
-38.4393066,49.80478072,1.1,1.1
-38.04905893,49.72949735,1.1,1.1
-37.65872088,49.65477987,1.1,1.1
-37.26825299,49.58083242,1.1,1.1
-36.87761533,49.50785915,1.1,1.1
-36.48676844,49.4360641,1.1,1.1
-36.09567245,49.36565144,1.1,1.1
-35.70428784,49.29682513,1.1,1.1
-35.31257473,49.22978933,1.1,1.1
-34.92049352,49.16474817,1.1,1.1
-34.52800457,49.10190563,1.1,1.1
-34.13506812,49.04146595,1.1,1.1
-33.74165497,48.98361027,1.1,1.1
-33.34779781,48.92838474,1.1,1.1
-32.95355194,48.875786,1.1,1.1
-32.55897272,48.82581081,1.1,1.1
-32.16411546,48.77845573,1.1,1.1
-31.76903559,48.73371736,1.1,1.1
-31.37378842,48.6915925,1.1,1.1
-30.97841491,48.65206397,1.1,1.1
-30.58290862,48.61507059,1.1,1.1
-30.18725364,48.58054165,1.1,1.1
-29.79143398,48.54840672,1.1,1.1
-29.39543364,48.51859532,1.1,1.1
-28.99923664,48.49103689,1.1,1.1
-28.60282715,48.46566054,1.1,1.1
-28.20620229,48.44235027,1.1,1.1
-27.80938364,48.42090585,1.1,1.1
-27.4123956,48.40111772,1.1,1.1
-27.01526238,48.38277633,1.1,1.1
-26.61800831,48.36567204,1.1,1.1
-26.22065758,48.34959539,1.1,1.1
-25.82323453,48.33433674,1.1,1.1
-25.42576343,48.31968669,1.1,1.1
-25.02826862,48.30543563,1.1,1.1
-24.63077429,48.29137391,1.1,1.1
-24.23330478,48.27729214,1.1,1.1
-23.83588428,48.26298061,1.1,1.1
-23.43853721,48.24822993,1.1,1.1
-23.04128585,48.23284311,1.1,1.1
-22.64412876,48.21677696,1.1,1.1
-22.24704892,48.20009058,1.1,1.1
-21.85002882,48.18284476,1.1,1.1
-21.45305113,48.16510028,1.1,1.1
-21.05609842,48.14691816,1.1,1.1
-20.65915327,48.1283591,1.1,1.1
-20.26219834,48.10948404,1.1,1.1
-19.86521611,48.09035377,1.1,1.1
-19.46818926,48.07102913,1.1,1.1
-19.07110035,48.051571,1.1,1.1
-18.67393196,48.03204032,1.1,1.1
-18.27666675,48.01249778,1.1,1.1
-17.87928722,47.99300433,1.1,1.1
-17.48179679,47.97369162,1.1,1.1
-17.08427096,47.95493709,1.1,1.1
-16.68680113,47.93717153,1.1,1.1
-16.28947832,47.9208259,1.1,1.1
-15.89239387,47.90633099,1.1,1.1
-15.49563894,47.89411761,1.1,1.1
-15.09930534,47.88458091,1.1,1.1
-14.7035564,47.87347767,1.1,1.1
-14.30869731,47.847383,1.1,1.1
-13.91504994,47.7917923,1.1,1.1
-13.52617247,47.69325388,1.1,1.1
-13.15706579,47.54203884,1.1,1.1
-12.82525862,47.32924066,1.1,1.1
-12.54762477,47.04883107,1.1,1.1
-12.33684724,46.71319929,1.1,1.1
-12.20395776,46.34199168,1.1,1.1
-12.15988719,45.95483105,1.1,1.1
-12.2041783,45.56652408,1.1,1.1
-12.31443939,45.182601,1.1,1.1
-12.46578426,44.80753656,1.1,1.1
-12.63779525,44.44460833,1.1,1.1
-12.82524836,44.09302305,1.1,1.1
-13.02614574,43.75112285,1.1,1.1
-13.2384895,43.41725015,1.1,1.1
-13.46028172,43.08974715,1.1,1.1
-13.68952467,42.76695614,1.1,1.1
-13.92422656,42.44722551,1.1,1.1
-14.16313588,42.12963909,1.1,1.1
-14.40643355,41.81470398,1.1,1.1
-14.65446468,41.5030902,1.1,1.1
-14.90757408,41.19546778,1.1,1.1
-15.16610669,40.89250683,1.1,1.1
-15.43040764,40.5948772,1.1,1.1
-15.70082172,40.30324902,1.1,1.1
-15.97769389,40.01829229,1.1,1.1
-16.26136928,39.74067706,1.1,1.1
-16.55219259,39.47107326,1.1,1.1
-16.85050903,39.21015108,1.1,1.1
-17.15666331,38.9585804,1.1,1.1
-17.47100063,38.7170313,1.1,1.1
-17.79380923,38.48611639,1.1,1.1
-18.12466267,38.26572309,1.1,1.1
-18.46264456,38.05524127,1.1,1.1
-18.80682876,37.85405136,1.1,1.1
-19.15628923,37.66153376,1.1,1.1
-19.51009987,37.47706857,1.1,1.1
-19.86733455,37.30003636,1.1,1.1
-20.22719038,37.1299823,1.1,1.1
-20.58966506,36.96752575,1.1,1.1
-20.95507712,36.81371613,1.1,1.1
-21.32374592,36.66960391,1.1,1.1
-21.6959908,36.53623964,1.1,1.1
-22.072131,36.41467371,1.1,1.1
-22.45248588,36.30595665,1.1,1.1
-22.83717604,36.21059079,1.1,1.1
-23.22560863,36.12711126,1.1,1.1
-23.61703104,36.05361251,1.1,1.1
-24.01069058,35.98818876,1.1,1.1
-24.40583457,35.92893432,1.1,1.1
-24.80171024,35.87394347,1.1,1.1
-25.19756689,35.82132079,1.1,1.1
-25.59291661,35.77066451,1.1,1.1
-25.98780777,35.72461831,1.1,1.1
-26.38235429,35.68619673,1.1,1.1
-26.77666985,35.6584145,1.1,1.1
-27.17086823,35.64428612,1.1,1.1
-27.56506335,35.64682628,1.1,1.1
-27.95936013,35.66834835,1.1,1.1
-28.35380538,35.70644263,1.1,1.1
-28.74842174,35.7567495,1.1,1.1
-29.14323183,35.81490312,1.1,1.1
-29.53825816,35.87653782,1.1,1.1
-29.93352331,35.93728793,1.1,1.1
-30.32904988,35.9927877,1.1,1.1
-30.72481919,36.03996703,1.1,1.1
-31.12065938,36.08056241,1.1,1.1
-31.51636344,36.11742436,1.1,1.1
-31.91172406,36.15340347,1.1,1.1
-32.30653415,36.19135033,1.1,1.1
-32.70058638,36.23411554,1.1,1.1
-33.09367447,36.2845415,1.1,1.1
-33.48571734,36.34412436,1.1,1.1
-33.87689789,36.41152835,1.1,1.1
-34.26743245,36.48505948,1.1,1.1
-34.65753723,36.56302415,1.1,1.1
-35.04742865,36.64372834,1.1,1.1
-35.43732285,36.72547839,1.1,1.1
-35.82743122,36.80660655,1.1,1.1
-36.21778996,36.8863645,1.1,1.1
-36.6082179,36.96514549,1.1,1.1
-36.99852039,37.04341374,1.1,1.1
-37.38850282,37.12163355,1.1,1.1
-37.77797036,37.20026927,1.1,1.1
-38.16672841,37.27978521,1.1,1.1
-38.55470952,37.36036323,1.1,1.1
-38.94233516,37.44110044,1.1,1.1
-39.33014434,37.52083341,1.1,1.1
-39.71867598,37.59839854,1.1,1.1
-40.1084689,37.67263247,1.1,1.1
-40.50006212,37.74237161,1.1,1.1
-40.89399215,37.8064495,1.1,1.1
-41.29034739,37.86311692,1.1,1.1
-41.68824245,37.90935908,1.1,1.1
-42.08666417,37.94199482,1.1,1.1
-42.48459948,37.95784322,1.1,1.1
-42.88103523,37.95372322,1.1,1.1
-43.27495834,37.9264539,1.1,1.1
-43.66535296,37.87290311,1.1,1.1
-44.05110377,37.79177217,1.1,1.1
-44.43096826,37.68410288,1.1,1.1
-44.8036958,37.55108913,1.1,1.1
-45.16803561,37.39392532,1.1,1.1
-45.52273696,37.21380536,1.1,1.1
-45.86654915,37.01192354,1.1,1.1
-46.19819029,36.7894558,1.1,1.1
-46.51591999,36.54731313,1.1,1.1
-46.81764901,36.28620432,1.1,1.1
-47.10127937,36.00683335,1.1,1.1
-47.36471315,35.70990406,1.1,1.1
-47.60585236,35.39612029,1.1,1.1
-47.82260229,35.06618772,1.1,1.1
-48.01352032,34.72114072,1.1,1.1
-48.1786106,34.36274372,1.1,1.1
-48.31807185,33.99285922,1.1,1.1
-48.4321025,33.61334971,1.1,1.1
-48.52090127,33.22607753,1.1,1.1
-48.58466666,32.83290528,1.1,1.1
-48.62359732,32.43569536,1.1,1.1
-48.63789174,32.03631021,1.1,1.1
-48.62774851,31.63661232,1.1,1.1
-48.59336626,31.23846411,1.1,1.1
-48.53494358,30.84372809,1.1,1.1
-48.45267904,30.45426676,1.1,1.1
-48.34677113,30.07194245,1.1,1.1
-48.21755184,29.69849094,1.1,1.1
-48.06737836,29.33372201,1.1,1.1
-47.90018285,28.97594762,1.1,1.1
-47.71993902,28.62344036,1.1,1.1
-47.53062055,28.27447289,1.1,1.1
-47.33620091,27.92731781,1.1,1.1
-47.14065387,27.58024777,1.1,1.1
-46.94754214,27.23172717,1.1,1.1
-46.75731872,26.88167153,1.1,1.1
-46.56901396,26.5306605,1.1,1.1
-46.38165076,26.17927697,1.1,1.1
-46.19425208,25.82810396,1.1,1.1
-46.00584095,25.47772444,1.1,1.1
-45.81544036,25.12872141,1.1,1.1
-45.62229752,24.7815361,1.1,1.1
-45.42658819,24.4360229,1.1,1.1
-45.22872844,24.09188445,1.1,1.1
-45.02913411,23.74882335,1.1,1.1
-44.82822122,23.40654222,1.1,1.1
-44.62640583,23.06474377,1.1,1.1
-44.42410379,22.72313052,1.1,1.1
-44.22173119,22.38140518,1.1,1.1
-44.01970394,22.03927028,1.1,1.1
-43.81843797,21.69642852,1.1,1.1
-43.61834936,21.35258251,1.1,1.1
-43.41985404,21.0074348,1.1,1.1
-43.22336799,20.66068816,1.1,1.1
-43.02927835,20.31206701,1.1,1.1
-42.83670944,19.96225592,1.1,1.1
-42.64305887,19.61325265,1.1,1.1
-42.44559953,19.26714955,1.1,1.1
-42.24160413,18.92603886,1.1,1.1
-42.02834579,18.59201293,1.1,1.1
-41.80309722,18.26716419,1.1,1.1
-41.56321731,17.95356969,1.1,1.1
-41.3074652,17.65305836,1.1,1.1
-41.03574082,17.3672569,1.1,1.1
-40.74797702,17.09778612,1.1,1.1
-40.44410681,16.84626691,1.1,1.1
-40.12406305,16.61432007,1.1,1.1
-39.78778113,16.40356625,1.1,1.1
-39.43588431,16.21554766,1.1,1.1
-39.07063835,16.05162018,1.1,1.1
-38.69454891,15.9131121,1.1,1.1
-38.31012144,15.80135184,1.1,1.1
-37.9198616,15.71766792,1.1,1.1
-37.52627501,15.66338863,1.1,1.1
-37.13185013,15.63980692,1.1,1.1
-36.73830762,15.64661347,1.1,1.1
-36.34630405,15.6812799,1.1,1.1
-35.95641797,15.74111471,1.1,1.1
-35.56922798,15.82342659,1.1,1.1
-35.1853127,15.92552397,1.1,1.1
-34.80525058,16.04471554,1.1,1.1
-34.42973148,16.17856566,1.1,1.1
-34.06128599,16.32887463,1.1,1.1
-33.70395863,16.50092579,1.1,1.1
-33.36183877,16.70010571,1.1,1.1
-33.0384117,16.93012425,1.1,1.1
-32.73454571,17.18742772,1.1,1.1
-32.45040046,17.46649589,1.1,1.1
-32.18576514,17.76198075,1.1,1.1
-31.93744124,18.06992418,1.1,1.1
-31.70078822,18.38703875,1.1,1.1
-31.471156,18.71004146,1.1,1.1
-31.24389481,19.03564926,1.1,1.1
-31.01435464,19.36057923,1.1,1.1
-30.77788556,19.68154824,1.1,1.1
-30.53044863,19.99527059,1.1,1.1
-30.27068027,20.29844889,1.1,1.1
-29.99794838,20.58778235,1.1,1.1
-29.71165821,20.86005416,1.1,1.1
-29.41296117,21.11601709,1.1,1.1
-29.10547447,21.36202804,1.1,1.1
-28.79299838,21.60486022,1.1,1.1
-28.47812986,21.8488206,1.1,1.1
-28.16051687,22.0921691,1.1,1.1
-27.83936361,22.33225634,1.1,1.1
-27.51387412,22.56643252,1.1,1.1
-27.18325258,22.79204808,1.1,1.1
-26.84670319,23.00645347,1.1,1.1
-26.5034405,23.20702515,1.1,1.1
-26.15318891,23.39241662,1.1,1.1
-25.79640365,23.56311254,1.1,1.1
-25.43359658,23.7197387,1.1,1.1
-25.06527926,23.86292098,1.1,1.1
-24.69196356,23.99328517,1.1,1.1
-24.31416101,24.11145714,1.1,1.1
-23.9323835,24.21806268,1.1,1.1
-23.54714257,24.31372767,1.1,1.1
-23.15895009,24.3990779,1.1,1.1
-22.76831776,24.47473932,1.1,1.1
-22.37575713,24.54133772,1.1,1.1
-21.98178008,24.5994989,1.1,1.1
-21.58689799,24.64984888,1.1,1.1
-21.19150953,24.69310814,1.1,1.1
-20.79572853,24.73023469,1.1,1.1
-20.39962477,24.76222363,1.1,1.1
-20.00326786,24.79007014,1.1,1.1
-19.60672758,24.81476931,1.1,1.1
