#2021_10_04__17_38_03
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1633647720.839422;4.085266978261612e-07;[2, 0];[[1, [-3.044081, -1.349163], 1.8241899732051032, 0.3, 0.0, [[-3.044081, -1.349163]]]];[];{"follow": [[[null, null], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 1], [8, 3], [9, 9], [10, 17], [11, 7], [12, 2], [13, 0], [14, 0], [15, 1], [16, 1], [17, 2], [18, 4]]]};{"follow": [[0.0, 0.09989934366624895, 0.19979868822448377, 0.2996980336433509, 0.39959737989180955, 0.49949672693913527, 0.5993960747549241, 0.6992954233090959, 0.7991947725718984, 0.8990941225139117, 0.998993473106051, 1.0988928243195708, 1.1987921761260683, 1.2986915284974883, 1.3985908814061268, 1.4984902348246332, 1.598389588726016, 1.6982889430836459, 1.798188297871259, 1.8980876530629627, 1.997987008633236, 2.0978863645569366, 2.197785720809304, 2.2976850773659607, 2.3975844342029204, 2.4974837912965877, 2.5973831486237646, 2.697282506161654, 2.7971818638878614, 2.8970812217804003, 2.9969805798176967, 3.0968799379785925, 3.196779296242349, 3.296678654588649, 3.3965780129976024, 3.4964773714497537, 3.596376729926076, 3.6962760884079864, 3.7961754468773394, 3.896074805316439, 3.995974163708038, 4.095873522035341, 4.195772880282015, 4.29567223843218, 4.395571596470431, 4.495470954381824, 4.59537031215189, 4.695269669766638, 4.795169027212558, 4.89506838447662, 4.994967741546284, 5.094867098409503, 5.194766455054724, 5.294665811470896, 5.3945651676474675, 5.494464523574394, 5.594363879242146, 5.694263234641703, 5.794162589764569, 5.894061944602766, 5.9939612991488405, 6.093860653395874, 6.193760007337477, 6.2936593609678, 6.3935587142815375, 6.493458067273922, 6.593357419940737, 6.693256772278323, 6.793156124283574, 6.893055475953945, 6.992954827287454, 7.0928541782826855, 7.192753528938799, 7.292652879255531, 7.3925522292331936, 7.49245157887268, 7.592350928175476, 7.692250277143654, 7.792149625779885, 7.892048974087435, 7.991948322070171, 8.091847669732571, 8.19174701707972, 8.291646364117316, 8.391545710851675, 8.491445057289734, 8.591344403439056, 8.691243749307832, 8.791143094904886, 8.891042440239678, 8.990941785322313, 9.090841130163525, 9.19074047477472, 9.290639819167936, 9.390539163355873, 9.49043850735189, 9.590337851170013, 9.690237194824928, 9.790136538331996, 9.890035881707254, 9.989935224967413, 10.089834715449332, 10.189734211887593, 10.289633713658885, 10.389533220140166, 10.48943273070865, 10.589332244741824, 10.689231761617437, 10.78913128071351, 10.889030801408328, 10.988930323080453, 11.088829845108702, 11.188729366872183, 11.288628887750258, 11.388528407122571]]};{"follow": [[[-0.044081, -0.849163], [-0.14057572727850118, -0.8750211993262291], [-0.23707021904774234, -0.9008802809294255], [-0.3335644723538043, -0.9267402556785175], [-0.4300584842427681, -0.9526011344424331], [-0.5265522517607145, -0.9784629280901006], [-0.6230457719537246, -1.004325647490448], [-0.719539041867879, -1.030189303512404], [-0.8160320585492585, -1.056053907024896], [-0.9125248190439443, -1.081919468896853], [-1.0090173203980175, -1.1077859999972026], [-1.1055095596575588, -1.1336535111948731], [-1.2020015338686487, -1.1595220133587927], [-1.2984932400773683, -1.1853915173578897], [-1.394984675329799, -1.2112620340610922], [-1.491475836672021, -1.2371335743373284], [-1.5879667211501156, -1.2630061490555264], [-1.6844573258101636, -1.2888797690846145], [-1.7809476476982455, -1.3147544452935207], [-1.8774376838604434, -1.3406301885511733], [-1.9739274313428368, -1.3665070097265006], [-2.0704168871915067, -1.3923849196884306], [-2.1669060484525353, -1.4182639293058916], [-2.2633949121720023, -1.4441440494478117], [-2.359883475395989, -1.470025290983119], [-2.4563717351705763, -1.495907664780742], [-2.5528596885418446, -1.5217911817096084], [-2.649347332555876, -1.5476758526386467], [-2.7458346642587506, -1.5735616884367853], [-2.842321680696549, -1.5994486999729518], [-2.938808378915352, -1.6253368981160747], [-3.0352947559612407, -1.6512262937350821], [-3.1317808088802974, -1.6771168976989024], [-3.2282665347186015, -1.7030087208764637], [-3.324751930522233, -1.7289017741366939], [-3.4212369933372755, -1.7547960683485215], [-3.5177217202098072, -1.7806916143808744], [-3.6142061081859116, -1.8065884231026814], [-3.710690154311667, -1.8324865053828698], [-3.8071738556331556, -1.8583858720903683], [-3.9036572091964588, -1.884286534094105], [-4.000140212047656, -1.910188502263008], [-4.096622861232831, -1.9360917874660053], [-4.19310515379806, -1.961996400572026], [-4.289587086789427, -1.9879023524499972], [-4.3860686572530145, -2.0138096539688477], [-4.482549862234899, -2.039718315997505], [-4.579030698781164, -2.0656283494048977], [-4.675511163937892, -2.0915397650599545], [-4.7719912547511605, -2.1174525738316037], [-4.868470968267052, -2.1433667865887718], [-4.964950301531647, -2.169282414200388], [-5.061429251591027, -2.195199467535381], [-5.1579078154912725, -2.221117957462679], [-5.2543859902784655, -2.247037894851209], [-5.350863772998685, -2.2729592905699003], [-5.447341160698014, -2.2988821554876804], [-5.5438181504225295, -2.3248065004734775], [-5.640294739218317, -2.3507323363962205], [-5.736770924131456, -2.3766596741248365], [-5.833246702208025, -2.402588524528255], [-5.929722070494107, -2.428518898475403], [-6.026197026035783, -2.454450806835209], [-6.122671565879133, -2.480384260476602], [-6.219145687070241, -2.506319270268509], [-6.315619386655184, -2.532255847079859], [-6.4120926616800435, -2.55819400177958], [-6.508565509190901, -2.5841337452365996], [-6.605037926233838, -2.6100750883198462], [-6.701509909854936, -2.636018041898249], [-6.797981457100274, -2.661962616840735], [-6.894452565015933, -2.6879088240162328], [-6.990923230647994, -2.71385667429367], [-7.087393451042539, -2.7398061785419765], [-7.183863223245651, -2.7657573476300787], [-7.280332544303406, -2.7917101924269057], [-7.376801411261887, -2.817664723801385], [-7.473269821167175, -2.8436209526224454], [-7.569737771065352, -2.8695788897590138], [-7.666205258002497, -2.8955385460800205], [-7.762672279024692, -2.9214999324543927], [-7.859138831178017, -2.9474630597510574], [-7.955604911508554, -2.9734279388389444], [-8.052070517062385, -2.999394580586982], [-8.148535644885587, -3.0253629958640973], [-8.245000292024246, -3.051333195539219], [-8.341464455524438, -3.077305190481275], [-8.437928132432246, -3.1032789915591934], [-8.534391319793752, -3.129254609641903], [-8.630854014655034, -3.1552320555983315], [-8.727316214062178, -3.181211340297408], [-8.823777915061255, -3.2071924746080582], [-8.920239114698358, -3.2331754693992125], [-9.016699810019562, -3.2591603355397996], [-9.113159998070948, -3.285147083898746], [-9.209619675898596, -3.31113572534498], [-9.30607884054859, -3.337126270747431], [-9.402537489067008, -3.363118730975026], [-9.498995618499931, -3.3891131168966937], [-9.595453225893442, -3.4151094393813626], [-9.69191030829362, -3.44110770929796], [-9.7883669697001, -3.4671077555542618], [-9.884823217783854, -3.493109377476177], [-9.981279050268345, -3.5191125806894785], [-10.077734464877045, -3.5451173708199373], [-10.174189459333416, -3.5711237534933256], [-10.270644031360929, -3.5971317343354157], [-10.367098178683046, -3.6231413189719786], [-10.463551899023239, -3.6491525130287865], [-10.56000519010497, -3.6751653221316123], [-10.656458049651711, -3.7011797519062264], [-10.752910475386928, -3.727195807978402], [-10.849362465034083, -3.7532134959739087], [-10.945814016316652, -3.779232821518521], [-11.042265126958092, -3.80525379023801]]]};{"follow": [[0.0, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.11441697246948035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]};{"follow": [[0.06552217015968599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06552216561712026, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0]]};{"follow": [[1.8326155000000002, 1.8326245845122795, 1.8326337817689797, 1.8326430917701098, 1.832652514515674, 1.8326620500056805, 1.8326716982401354, 1.8326814592190468, 1.8326913329424208, 1.8327013194102646, 1.832711418622587, 1.8327216305793943, 1.8327319552806944, 1.8327423927264963, 1.832752942916807, 1.8327636058516337, 1.832774381530987, 1.8327852699548721, 1.8327962711233, 1.8328073850362783, 1.8328186116938152, 1.8328299510959196, 1.8328414032426004, 1.8328529681338654, 1.8328646457697255, 1.8328764361501886, 1.8328883392752626, 1.8329003551449574, 1.8329124837592836, 1.8329247251182483, 1.8329370792218622, 1.8329495460701333, 1.8329621256630713, 1.8329748180006868, 1.8329876230829871, 1.8330005409099837, 1.8330135714816844, 1.8330267147981, 1.8330399708592386, 1.8330533396651099, 1.8330668212157244, 1.8330804155110911, 1.833094122551218, 1.8331079423361167, 1.8331218748657951, 1.833135920140263, 1.8331500781595302, 1.8331643489236047, 1.833178732432497, 1.8331932286862163, 1.8332078376847702, 1.8332225594281697, 1.8332373939164235, 1.8332523411495387, 1.833267401127527, 1.8332825738503944, 1.8332978593181517, 1.833313257530806, 1.833328768488368, 1.8333443921908428, 1.8333601286382413, 1.8333759778305705, 1.8333919397678393, 1.8334080144500557, 1.833424201877226, 1.833440502049359, 1.8334569149664617, 1.8334734406285422, 1.8334900790356068, 1.8335068301876625, 1.8335236940847173, 1.8335406707267765, 1.8335577601138464, 1.833574962245935, 1.8335922771230475, 1.8336097047451894, 1.8336272451123659, 1.833644898224584, 1.8336626640818476, 1.8336805426841618, 1.833698534031532, 1.8337166381239633, 1.8337348549614578, 1.8337531845440207, 1.8337716268716564, 1.8337901819443676, 1.833808849762157, 1.833827630325028, 1.8338465236329835, 1.833865529686026, 1.8338846484841564, 1.8339038800273766, 1.8339232243156882, 1.8339426813490922, 1.8339622511275895, 1.833981933651181, 1.8340017289198638, 1.8340216369336417, 1.8340416576925112, 1.8340617911964703, 1.834082037445521, 1.834098313069724, 1.834114648994973, 1.8341310452215982, 1.8341475017499373, 1.8341640185803243, 1.8341805957131, 1.8341972331486058, 1.834213930887186, 1.8342306889291873, 1.8342475072749576, 1.8342643859248504, 1.8342813248792194, 1.8342983241384205, 1.8343153837028128]]};{"follow": [[9.037236662610142e-05, 9.150094597485455e-05, 9.262952539630476e-05, 9.375810489278067e-05, 9.488668446655788e-05, 9.601526411985845e-05, 9.714384385485008e-05, 9.827242367364557e-05, 9.940100357830208e-05, 0.00010052958357082072, 0.00010165816365314565, 0.00010278674382716348, 0.00010391532409470273, 0.00010504390445753315, 0.00010617248491736501, 0.00010730106547584847, 0.00010842964613457303, 0.00010955822689506667, 0.00011068680775879562, 0.00011181538872716306, 0.00011294396980150926, 0.00011407255098311021, 0.00011520113227317749, 0.00011632971367285728, 0.00011745829518323013, 0.00011858687680530964, 0.00011971545854004254, 0.00012084404038830764, 0.00012197262235091531, 0.00012310120442860672, 0.00012422978662205323, 0.00012535836893185596, 0.0001264869513585447, 0.000127615533902578, 0.00012874411656434148, 0.0001298726993441482, 0.00013100128224223731, 0.00013212986525877393, 0.00013325844839384793, 0.00013438703164747384, 0.00013551561501958995, 0.00013664419851005746, 0.00013777278211866037, 0.00013890136584510432, 0.00014002994968901619, 0.00014115853364994333, 0.00014228711772735318, 0.00014341570192063214, 0.00014454428622908566, 0.00014567287065193665, 0.0001468014551883258, 0.00014793003983731002, 0.00014905862459786262, 0.00015018720946887216, 0.0001513157944491419, 0.0001524443795373893, 0.00015357296473224498, 0.0001547015500322528, 0.00015583013543586833, 0.00015695872094145913, 0.00015808730654730312, 0.00015921589225158884, 0.00016034447805241404, 0.0001614730639477858, 0.0001626016499356191, 0.00016373023601373683, 0.00016485882217986863, 0.00016598740843165076, 0.00016711599476662507, 0.00016824458118223825, 0.00016937316767584172, 0.00017050175424469043, 0.00017163034088594264, 0.0001727589275966589, 0.00017388751437380165, 0.0001750161012142345, 0.00017614468811472166, 0.00017727327507192727, 0.0001784018620824144, 0.00017953044914264515, 0.00018065903624897925, 0.0001817876233976737, 0.00018291621058488263, 0.00018404479780665574, 0.000185173385058938, 0.0001863019723375696, 0.00018743055963828446, 0.00018855914695671, 0.00018968773428836637, 0.00019081632162866588, 0.00019194490897291253, 0.00019307349631630084, 0.00019420208365391586, 0.00019533067098073193, 0.00019645925829161264, 0.00019758784558130928, 0.00019871643284446146, 0.00019984502007559517, 0.00020097360726912319, 0.00020210219441934348, 0.0001626183428062462, 0.00016322194030532749, 0.00016382554213733192, 0.00016442914833926124, 0.000165032758948091, 0.0001656363740007702, 0.000166239993534221, 0.00016684361758533922, 0.00016744724619099357, 0.00016805087938802599, 0.00016865451721325146, 0.00016925815970345793, 0.00016986180689540603, 0.00017046545882582918, 0.0001710691155314336]]};{"follow": 11};[-0.044081, -0.849163];"straight";0;[[-0.044081, -0.849163], [-0.14057572727850118, -0.8750211993262291], [-0.23707021904774234, -0.9008802809294255], [-0.3335644723538043, -0.9267402556785175], [-0.4300584842427681, -0.9526011344424331], [-0.5265522517607145, -0.9784629280901006], [-0.6230457719537246, -1.004325647490448], [-0.719539041867879, -1.030189303512404], [-0.8160320585492585, -1.056053907024896], [-0.9125248190439443, -1.081919468896853], [-1.0090173203980175, -1.1077859999972026], [-1.1055095596575588, -1.1336535111948731], [-1.2020015338686487, -1.1595220133587927], [-1.2984932400773683, -1.1853915173578897], [-1.394984675329799, -1.2112620340610922], [-1.491475836672021, -1.2371335743373284], [-1.5879667211501156, -1.2630061490555264], [-1.6844573258101636, -1.2888797690846145], [-1.7809476476982455, -1.3147544452935207], [-1.8774376838604434, -1.3406301885511733], [-1.9739274313428368, -1.3665070097265006], [-2.0704168871915067, -1.3923849196884306], [-2.1669060484525353, -1.4182639293058916], [-2.2633949121720023, -1.4441440494478117], [-2.359883475395989, -1.470025290983119], [-2.4563717351705763, -1.495907664780742], [-2.5528596885418446, -1.5217911817096084], [-2.649347332555876, -1.5476758526386467], [-2.7458346642587506, -1.5735616884367853], [-2.842321680696549, -1.5994486999729518], [-2.938808378915352, -1.6253368981160747], [-3.0352947559612407, -1.6512262937350821], [-3.1317808088802974, -1.6771168976989024], [-3.2282665347186015, -1.7030087208764637], [-3.324751930522233, -1.7289017741366939], [-3.4212369933372755, -1.7547960683485215], [-3.5177217202098072, -1.7806916143808744], [-3.6142061081859116, -1.8065884231026814], [-3.710690154311667, -1.8324865053828698], [-3.8071738556331556, -1.8583858720903683], [-3.9036572091964588, -1.884286534094105], [-4.000140212047656, -1.910188502263008], [-4.096622861232831, -1.9360917874660053], [-4.19310515379806, -1.961996400572026], [-4.289587086789427, -1.9879023524499972], [-4.3860686572530145, -2.0138096539688477], [-4.482549862234899, -2.039718315997505], [-4.579030698781164, -2.0656283494048977], [-4.675511163937892, -2.0915397650599545], [-4.7719912547511605, -2.1174525738316037], [-4.868470968267052, -2.1433667865887718], [-4.964950301531647, -2.169282414200388], [-5.061429251591027, -2.195199467535381], [-5.1579078154912725, -2.221117957462679], [-5.2543859902784655, -2.247037894851209], [-5.350863772998685, -2.2729592905699003], [-5.447341160698014, -2.2988821554876804], [-5.5438181504225295, -2.3248065004734775], [-5.640294739218317, -2.3507323363962205], [-5.736770924131456, -2.3766596741248365], [-5.833246702208025, -2.402588524528255], [-5.929722070494107, -2.428518898475403], [-6.026197026035783, -2.454450806835209], [-6.122671565879133, -2.480384260476602], [-6.219145687070241, -2.506319270268509], [-6.315619386655184, -2.532255847079859], [-6.4120926616800435, -2.55819400177958], [-6.508565509190901, -2.5841337452365996], [-6.605037926233838, -2.6100750883198462], [-6.701509909854936, -2.636018041898249], [-6.797981457100274, -2.661962616840735], [-6.894452565015933, -2.6879088240162328], [-6.990923230647994, -2.71385667429367], [-7.087393451042539, -2.7398061785419765], [-7.183863223245651, -2.7657573476300787], [-7.280332544303406, -2.7917101924269057], [-7.376801411261887, -2.817664723801385], [-7.473269821167175, -2.8436209526224454], [-7.569737771065352, -2.8695788897590138], [-7.666205258002497, -2.8955385460800205], [-7.762672279024692, -2.9214999324543927], [-7.859138831178017, -2.9474630597510574], [-7.955604911508554, -2.9734279388389444], [-8.052070517062385, -2.999394580586982], [-8.148535644885587, -3.0253629958640973], [-8.245000292024246, -3.051333195539219], [-8.341464455524438, -3.077305190481275], [-8.437928132432246, -3.1032789915591934], [-8.534391319793752, -3.129254609641903], [-8.630854014655034, -3.1552320555983315], [-8.727316214062178, -3.181211340297408], [-8.823777915061255, -3.2071924746080582], [-8.920239114698358, -3.2331754693992125], [-9.016699810019562, -3.2591603355397996], [-9.113159998070948, -3.285147083898746], [-9.209619675898596, -3.31113572534498], [-9.30607884054859, -3.337126270747431], [-9.402537489067008, -3.363118730975026], [-9.498995618499931, -3.3891131168966937], [-9.595453225893442, -3.4151094393813626], [-9.69191030829362, -3.44110770929796]]
